dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	source_method	pilot_score	pilot_score_percentile	spatial_null_p	label_null_p	fake_lr_null_p	null_support_mean	dataset_recurrence_n	dataset_recurrence_fraction	recurrence_support	annotation_quality	spatiallr_trust_score_pilot	confidence_tier_pilot	notes	method_support_count	stdlib_supported	commot_supported	method_consistency_support	commot_mean_score	spatiallr_trust_score_pilot_v2	confidence_tier_pilot_v2	notes_v2	tri_method_support_count	commot_supported_v3	liana_supported	external_method_support_count	external_method_support_fraction	liana_lr_means	liana_cellphone_pvals	spatiallr_trust_score_pilot_v3	confidence_tier_pilot_v3	notes_v3
GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	immune	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	0.65548122	0.5452178	1	1	0.0099009901	0.330033	0	0	0	0.5	0.32406006	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.870824471486913e-06	0.46379587	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.7514755042527762	1.0	0.463796	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	7.1013005	0.77556818	1	1	0.0099009901	0.330033	0	0	0	0.5	0.37013014	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.9113650399740353e-07	0.49834843	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.8984361639712658	1.0	0.498348	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655164_P13	colorectal cancer	immune	tumor_like	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	0.47345333	0.4938447	1	1	0.079207921	0.30693069	0	0	0	0.5	0.30223429	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	1	1	0	0	0.0	0.24684898	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	0	1	1	0.5	0.5390856206083037	1.0	0.346849	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655164_P13	colorectal cancer	immune	immune	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	0.25495204	0.40269886	0.019607843	0.64516129	0.0099009901	0.77510996	3	0.25	0.5	0.5	0.61809475	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.010991501358099131	0.69544881	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.47359477694946817	1.0	0.695449	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655164_P13	colorectal cancer	immune	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	0.34335038	0.4469697	1	1	0.11881188	0.29372937	0	0	0	0.5	0.28625863	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	4.7352323712526954e-08	0.4345372	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.6157238781575701	1.0	0.434537	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	50.315415	0.88186553	1	0.032258065	0.0099009901	0.65261365	12	1	1	0.5	0.75267993	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	9.896685503653363e-06	0.79332529	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	1.967086938435748	0.0	0.793325	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	immune	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	3.3680907	0.71969697	1	1	0.0099009901	0.330033	0	0	0	0.5	0.3589559	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	2.4839058406943778e-06	0.48996775	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	1.859045634196129	0.0	0.489968	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	stdlib_marker_lr_pilot	82.368112	0.90435606	0.019607843	0.032258065	0.0099009901	0.97941103	12	1	1	0.5	0.92057673	high_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0013392901786617195	0.92741782	high_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	2.043914516954739	0.0	0.927418	high_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	stdlib_marker_lr_pilot	0.27709433	0.41595644	0.019607843	1	0.59405941	0.46211092	11	0.91666667	1	0.5	0.56424675	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	5.2679380936838404e-05	0.64723783	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.1401431042147254	1.0	0.647238	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	stdlib_marker_lr_pilot	0.32863116	0.43892045	1	1	0.40594059	0.1980198	1	0.083333333	0.16666667	0.5	0.27012733	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	7.549996965261882e-06	0.42004599	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.20305030915775008	0.89	0.420046	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	stdlib_marker_lr_pilot	0.74782261	0.56107955	1	0.032258065	0.48514851	0.49419781	11	0.91666667	1	0.5	0.60931481	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.3911361382077444e-05	0.68184106	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.295143053798351	0.0	0.681841	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	stdlib_marker_lr_pilot	1.688858	0.65269886	0.019607843	0.032258065	0.37623762	0.85729882	12	1	1	0.5	0.80918918	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.00043334673869115776	0.84082436	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.3581407583685583	0.0	0.840824	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	stdlib_marker_lr_pilot	0.84801761	0.57741477	0.019607843	1	0.15841584	0.60732544	11	0.91666667	1	0.5	0.66914567	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	9.800490594127263e-05	0.72954239	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.2840961061669647	1.0	0.729542	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	stdlib_marker_lr_pilot	0.81130817	0.57220644	1	1	0.22772277	0.25742574	2	0.16666667	0.33333333	0.5	0.35982083	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	9.767145965559135e-06	0.48880126	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.3865457772489012	0.0	0.488801	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	stdlib_marker_lr_pilot	2.2886313	0.68394886	1	0.032258065	0.12871287	0.61300969	12	1	1	0.5	0.69329462	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	2.2510237695871042e-05	0.7477962	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.4390660890943483	0.0	0.747796	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	stdlib_marker_lr_pilot	4.1693682	0.73839962	0.019607843	0.032258065	0.11881188	0.9431074	12	1	1	0.5	0.86923363	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0008204000973950263	0.8880029	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.5416624902140632	0.0	0.888003	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	0.11372472	0.28929924	0.019607843	1	0.42574257	0.51821653	11	0.91666667	1	0.5	0.56696811	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	3.8723298133748844e-05	0.6506815	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.08546942065915741	1.0	0.650681	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	0.26977333	0.41287879	1	1	0.67326733	0.10891089	3	0.25	0.5	0.5	0.2870312	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.716642096144637e-05	0.43049617	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.1948334475166206	0.05	0.430496	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	0.61407855	0.53432765	1	0.032258065	0.33663366	0.54370276	8	0.66666667	1	0.5	0.62871691	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	2.176324561300171e-05	0.69763025	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.3000348133741386	0.0	0.69763	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	stdlib_marker_lr_pilot	2.7738407	0.703125	0.019607843	0.032258065	0.18811881	0.92000509	11	0.91666667	1	0.5	0.85062755	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	0.0005485085458923949	0.87347079	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.4094891594476331	0.0	0.873471	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.011257842	0.072443182	0.019607843	1	0.86138614	0.37300201	11	0.91666667	1	0.5	0.45098964	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	5.169643627924898e-06	0.56006728	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.460067	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.0070657396	0.051136364	1	1	1	0	2	0.16666667	0.33333333	0.5	0.12689394	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	2.3200641067490565e-08	0.30767045	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.20767	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.037590584	0.16264205	1	0.032258065	0.76237624	0.40178856	7	0.58333333	1	0.5	0.48342269	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.5425375303051466e-06	0.58511173	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.05688147998389496	0.0	0.585112	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	stdlib_marker_lr_pilot	0.044925717	0.18252841	0.019607843	0.032258065	0.92079208	0.67578067	11	0.91666667	1	0.5	0.62439602	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	2.918947698680033e-05	0.69769153	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.05516171485313536	0.0	0.697692	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	stdlib_marker_lr_pilot	0.0071644026	0.052556818	0.019607843	1	1	0.32679739	11	0.91666667	1	0.5	0.42391006	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.8799820317365023e-06	0.53860248	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.438602	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	stdlib_marker_lr_pilot	0.02864489	0.13825758	1	0.16129032	0.93069307	0.3026722	3	0.25	0.5	0.5	0.32898762	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.921190935710078e-07	0.46680752	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.366808	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	stdlib_marker_lr_pilot	0.023336037	0.11979167	1	0.48387097	1	0.17204301	5	0.41666667	0.83333333	0.5	0.3266465	low_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.2205110818658221e-06	0.46178595	low_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.361786	low_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	stdlib_marker_lr_pilot	0.1776674	0.35345644	0.019607843	0.032258065	0.93069307	0.67248034	11	0.91666667	1	0.5	0.65693146	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	6.570141628440407e-05	0.7220106	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.622011	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	VEGFA	KDR	VEGF	stdlib_marker_lr_pilot	0.3480281	0.44957386	0.019607843	0.32258065	0.33663366	0.77372595	11	0.91666667	1	0.5	0.72677775	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	3.181428796013158e-05	0.77692646	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	2	1	0	1	0.5	0.0	1.0	0.676926	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	stdlib_marker_lr_pilot	0.52265891	0.50686553	1	0.032258065	0.24752475	0.57340573	10	0.83333333	1	0.5	0.63807597	medium_pilot	Pilot score from stdlib baseline and pilot nulls; not final method score.	2	1	1	1	1.5854146130508845e-05	0.70539212	medium_pilot_v2	V2 pilot score adds provisional COMMOT same-key support; still not final method score.	3	1	1	2	1.0	0.34515860643384405	0.0	0.705392	medium_pilot_v3	v3 adds LIANA CellPhoneDB-style support as a second external-method consistency feature; null evidence remains stdlib-pilot based.
